Protocol Type,syn_flag_number,syn_count,Srate,Weight,Min,Max,DHCP,psh_flag_number,HTTP,Predicted Attack Category
17.0,0.0,0.0,12760.652,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,88.486534,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.05,0.0,0.0,13.241276,141.5,42.0,48.75,0.0,0.01,0.0,Normal
6.0,0.24,2.36,7.4517846,141.5,61.72,76.75,0.0,0.18,0.0,Normal
1.0,0.0,0.0,168.9831,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26054.783,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,48.59085,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,171.13036,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20709.742,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.16,0.0,0.0,172.41164,141.5,42.0,51.28,0.0,0.0,0.0,Normal
1.0,0.0,0.0,30.105108,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.99,1.0,24.758917,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.78,1.22,9.156265,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,33201.363,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,0.36,1.68,47.149208,141.5,55.44,55.6,0.0,0.0,0.0,DDoS-SYN
6.22,0.94,0.94,4.6583776,141.5,54.0,59.28,0.0,0.01,0.0,Normal
6.0,0.11,1.6,9.618115,141.5,56.38,75.2,0.0,0.16,0.0,Normal
1.0,0.0,0.0,35848.754,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,10543.036,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.69,1.31,50.258995,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,28594.559,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.05,0.0,0.0,4.4131694,141.5,42.0,47.75,0.0,0.01,0.0,Normal
6.11,0.0,0.0,2.2120683,141.5,54.47,63.4,0.0,0.0,0.0,Normal
6.0,1.0,1.0,3.504875,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.22,0.0,0.0,148.91293,141.5,54.0,80.8,0.0,0.0,0.0,Normal
6.0,1.0,1.0,6.5514503,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,106.01082,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.73,0.73,1406.3842,141.5,54.84,375.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,30.184622,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.81102353,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,39945.754,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18381.758,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.76,1.6,60.322586,141.5,56.47,114.9,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,64.381386,38.5,54.0,54.0,0.0,0.0,0.0,Recon-Scan
17.0,0.0,0.0,18798.666,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
5.4,0.0,0.0,1.7204217,38.5,65.4,106.5,0.0,0.4,0.0,Normal
1.0,0.0,0.0,14.889918,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.53128016,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.08,1.9,15.172268,141.5,102.75,722.0,0.0,0.33,0.0,Normal
6.0,0.0,0.0,92.910576,141.5,123.75,302.5,0.0,0.74,0.0,Normal
17.0,0.0,0.0,19043.285,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19572.053,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,12726.144,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,29183.32,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,125203.1,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,4.003034,141.5,42.0,42.0,0.0,0.0,0.0,Normal
16.12,0.0,0.0,20709.299,141.5,50.0,60.25,0.0,0.04,0.0,DDoS-UDP
1.8,0.0,0.0,165.22585,141.5,42.0,123.9,0.0,0.0,0.0,Normal
1.0,0.0,0.0,54.9656,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,120.750534,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,21879.186,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
16.2,0.0,0.0,19248.639,141.5,50.0,52.6,0.0,0.0,0.0,DDoS-UDP
6.0,0.38,2.0,40.88096,141.5,54.8,55.53,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,13989.975,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.32,0.0,0.0,156.06323,141.5,42.0,148.8,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.0035129,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,2.2522614,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,10.070116,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.97,1.05,7.8044047,141.5,54.0,54.25,0.0,0.0,0.0,Normal
6.0,1.0,1.0,9.678208,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,187.26067,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15841.375,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,146.95366,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,27.875706,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.1,1.83,10.174936,141.5,58.5,75.3,0.0,0.37,0.0,Normal
6.0,0.98,1.09,16.17963,141.5,54.75,54.8,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,18973.652,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20524.457,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,162.80972,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.61,0.81,323.25552,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,18849.281,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,165.57672,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,187.10094,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,13163.246,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21386.61,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,42.299698,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,200.41258,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,580.9608,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,56.348217,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.81289613,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.96892047,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17778.516,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,24134.307,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.46466288,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.74,0.74,243.96126,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,1.3206528,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,77.04915,141.5,159.2,917.5,0.0,0.57,0.0,Normal
6.0,0.0,0.0,734.6959,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.07,1.97,12.772255,141.5,60.2,73.2,0.0,0.27,0.0,Normal
17.0,0.0,0.0,25421.688,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,74.85075,141.5,122.7,165.2,0.0,0.73,0.0,Normal
1.0,0.0,0.0,182361.05,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20180.873,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18949.414,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,26893.943,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,3.0101984,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.11,0.57,1.52,9.414942,141.5,54.47,69.3,0.0,0.0,0.0,Normal
7.1,0.0,0.0,1.4063203,244.6,66.0,928.0,0.0,0.5,0.0,Normal
6.0,0.0,0.0,3.995968,141.5,54.0,54.0,0.0,0.0,0.0,Normal
16.84,0.0,0.0,377381.12,141.5,50.0,51.8,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,35696.203,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26922.28,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,26872.934,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,74235.47,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2.4953766,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.34,1.7,9.578103,141.5,63.9,77.1,0.0,0.17,0.0,Normal
6.0,0.0,0.0,595.2089,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,663.4751,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,27564.133,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,451.1257,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16186.84,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.5833566,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,1.2305315,38.5,66.0,87.9,0.0,0.5,0.0,Normal
17.0,0.0,0.0,20956.37,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,60787.016,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,14823.946,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,58.69425,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26865.594,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20453.078,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,169.53055,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.73,1.27,39.73355,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,17574.521,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,159.93623,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21286.824,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.6586532,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,2.0,0.5117212,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.6708428,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,2.08,0.5475835,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,13755.737,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,146.87982,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,66576.26,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,261.2297,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.52,1.66,27.564985,141.5,54.8,54.88,0.0,0.0,0.0,DDoS-SYN
1.05,0.0,0.0,1003.24054,141.5,42.0,43.44,0.0,0.0,0.0,Normal
6.0,1.0,1.0,21732.145,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.74091285,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,33.948917,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,739.69415,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,1.0,1116.2179,244.6,1514.0,1514.0,0.0,0.0,1.0,Normal
1.16,0.0,0.0,160.57657,141.5,42.0,50.56,0.0,0.0,0.0,Normal
6.0,0.0,0.0,5.7381315,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29362.447,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,68818.695,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.02,28.236317,141.5,54.28,54.8,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.7134491,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,87.27566,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,639.2693,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,45.874733,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,2.0,0.5985977,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,2.0,0.49598098,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.34,3.0,44.19964,141.5,65.0,77.94,0.0,0.2,0.0,Normal
17.0,0.0,0.0,19862.22,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,2.6696212,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,154.6118,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.9973419,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.03,1.53,24.304413,141.5,178.1,1313.0,0.0,0.59,0.0,Normal
6.0,0.2,1.76,53.88862,141.5,54.8,54.8,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.574711,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18940.871,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,4.0005035,141.5,42.0,42.0,0.0,0.0,0.0,Normal
16.36,0.0,0.0,20111.674,141.5,50.8,54.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15040.886,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,64527.754,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,142.57304,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2.999301,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,160.11864,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,3.9883022,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,69327.336,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26245.506,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,20755.396,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,204.54657,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15945.516,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.31770915,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20342.72,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.11,0.95,1.09,24.63848,141.5,56.8,72.94,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16769.957,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.78,1.37,14.371584,141.5,54.8,55.38,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,2.2495718,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,187.35445,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,30312.617,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
7.1,0.0,0.0,1.6556184,244.6,66.0,205.5,0.0,0.5,0.0,Normal
17.0,0.0,0.0,23130.799,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,1.3336997,141.5,42.0,42.0,0.0,0.0,0.0,Normal
15.68,0.0,0.0,19495.545,141.5,136.6,338.8,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,0.56409395,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19823.596,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,27084.111,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.3,0.0,0.12,210.07437,141.5,42.0,231.6,0.0,0.01,0.0,Normal
6.11,0.92,1.69,15.893869,141.5,54.1,64.1,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26275.096,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,78.13462,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,4.2816334,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20792.945,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,71351.25,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2.499549,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,90.34247,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,2.0,0.31975332,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15678.757,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
16.84,0.0,0.0,16809.623,141.5,50.28,55.6,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,24.85403,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,157.39363,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.48,1.89,37.84195,141.5,54.8,55.47,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.5461425,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15101.242,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.5,0.87,11.9281,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.95,2.1,0.54154074,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,737.7133,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,508.0493,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,666.2437,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.6,12.477761,141.5,56.4,56.4,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,8.12648,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,266.38394,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,1.9988143,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21866.264,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20449.615,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.9949749,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29113.41,141.5,50.0,53.0,0.0,0.0,0.0,DoS-UDP
15.79,0.0,0.0,20768.059,141.5,50.0,69.94,0.0,0.06,0.0,DDoS-UDP
17.0,0.0,0.0,18569.13,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,28208.56,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,13278.239,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,807.5027,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.67,1.77,45.53919,141.5,55.84,57.16,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,19031.273,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
16.05,0.0,0.0,20926.865,141.5,50.0,53.8,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,6.1876135,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,6.193698,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15787.8,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.78,1.56,48.932,141.5,55.75,56.88,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.7216993,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,25218.736,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,18975.598,141.5,50.0,73.7,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,27.58743,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.44,0.0,0.0,116.194695,141.5,54.0,189.2,0.0,0.0,0.0,Normal
6.0,0.0,0.0,54.445854,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,142179.8,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24870.715,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
16.84,0.0,0.0,16356.483,141.5,50.0,52.88,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,1.0,43.221497,244.6,66.0,66.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18184.096,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,285.6074,141.5,42.0,42.0,0.0,0.0,0.0,Normal
15.68,0.0,0.0,23448.586,141.5,50.0,61.97,0.0,0.06,0.0,DDoS-UDP
16.84,0.0,0.0,30244.182,141.5,50.0,50.2,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19050.54,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.84,2.52,0.50165206,141.5,55.1,62.1,0.0,0.08,0.0,Normal
17.0,0.0,0.0,120832.54,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,2.6673486,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,2.7201138,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,7.92984,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.72,0.7945232,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,13271.167,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17418.828,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,96.746086,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18440.525,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,22303.514,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,12997.048,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,8.15947,141.5,54.0,54.0,0.0,0.0,0.0,Normal
7.1,0.0,0.0,1.1875914,244.6,66.0,847.0,0.0,0.5,0.0,Normal
1.16,0.0,0.0,162.75125,141.5,42.0,44.28,0.0,0.0,0.0,Normal
6.0,0.0,0.0,9127.974,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,1.5134583,244.6,66.0,246.0,0.0,0.5,0.0,Normal
1.16,0.0,0.0,149.43881,141.5,42.0,43.16,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21057.393,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,14689.505,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,2.8445616,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,86480.49,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,22764.744,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,6.8760705,244.6,58.0,58.0,0.0,0.0,0.0,Recon-Scan
6.0,0.06,0.95,26.410694,141.5,230.1,918.0,0.0,0.32,0.0,Normal
6.0,0.0,0.0,1.1875256,244.6,60.0,217.0,0.0,0.5,0.0,Normal
6.0,0.65,1.63,49.54215,141.5,55.6,55.9,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,249.16968,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18985.613,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,18.213575,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,14839.692,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.11,0.32,1.66,13.251058,141.5,54.8,63.5,0.0,0.0,0.0,Normal
1.0,0.0,0.0,297.04236,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,153963.78,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.8673863,244.6,66.0,113.0,0.0,0.7,0.0,Normal
1.0,0.0,0.0,3.9964345,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19278.207,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.35,0.681394,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,5.041587,141.5,42.0,42.0,0.0,0.0,0.0,Normal
